Log file open, 01/21/23 21:07:15
[2023.01.21-22.20.33:179][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_23 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/1/JT/XIHYQ8ZTVL6F9GCUZX1AQ2.PackageMetaData in its package
[2023.01.21-22.20.33:179][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_40 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/1/OD/YPSPM063O6XAJVKSDHY2JX.PackageMetaData in its package
[2023.01.21-22.20.33:179][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_50 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/1/QL/31H7DJTVWEX04CCMX5U1SN.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_6 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/0O/4IRR0TBO7VGKMMYSZRQTB1.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_1 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/C8/Z38FT77DKZLKDXTQ7PZNM4.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_5 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/CP/XRLOR3HVYVHJA3N9PKGXZH.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_47 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/YY/ZEL6NJUQJU43LAD9X3NXTT.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_42 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/4/G2/DXY1ROMU8NVTUPH999VNGV.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_24 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/4/PT/ZXUQMNLL9GZ2UNQ5D0R4A4.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_15 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/80/QQN0UFFAA797E1UT4IMD29.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.BP_Rifle_C_1 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/8C/EAHCBN229IT8APJO305AH5.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_33 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/DI/1JZHHCOBVQ2F5XRUWSES1X.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_34 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/6/7Z/7EHFAZ5HVWXAWQ04QO5TH0.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_17 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/6/HC/FI3CQDKJY4J00D2B21FYQZ.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_21 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/7/5X/6EW8RE9VA2GGHRWK614FCI.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_22 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/7/DF/1GID8P6B00XRWKYCXU7HT1.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_43 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/7/GI/GZM47KS5FPIQH5TLSYC1ME.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_49 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/7/WS/X084A70TPBKFLJDCV2U5PN.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_30 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/3M/4ATOKH0ZGPCVBS85MPKAXK.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_41 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/80/RCXALNT3NG94XMV0V6D4XE.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_44 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/CF/ZNIOCRD90Z70MMV9NMW778.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_14 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/CW/6HT16P8P5RAXNJG3EVYWE9.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_8 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/SZ/D1AHM62WL9TXSNPYQDXQMZ.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_46 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/8/Y4/KY9ZXT77SAVGWBRTNCFCSC.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_18 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/6K/53TOYTOLDEUBMS5SLUFP3V.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_19 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/JW/IY5R6I5N0YWU9LYWKXFXH9.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_32 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/OJ/9MHHMH0XHVZ04YDZ7NPC32.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_31 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/Q2/TOKV0KMMZ7RIQ78R0UEDQL.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_16 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/VP/FVTPO8KZ0WPMCSQLVJE6O9.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_37 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/2W/U0XT0R08XQA6C15NK8ILFA.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_51 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/91/64ROQWZ22CQVFJMU4XABML.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_35 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/RJ/Z7CLKO8GGJ7RXH5PUAF4T4.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_28 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/51/6JKB4DNGJP09QUHY23FHRV.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_27 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/DD/654T6CAPVSXAN1LXEX71EI.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_36 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/EF/G3O7YJR3QU51OHQGRYB635.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_38 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/YQ/KT6JL4FVCNJJ9VFOCSF32J.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_29 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/C/P8/0GJ9TLQE2YKOIFZ6YHG33H.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_20 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/F/2F/0SPQG8P507LI9VUAFG20OA.PackageMetaData in its package
[2023.01.21-22.20.33:180][766]LogUObjectHash: Compacting FUObjectHashTables data took   0.70ms
[2023.01.21-22.20.33:296][767]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.01.21-22.22.36:228][450]Cmd: EDIT COPY
[2023.01.21-22.22.48:509][ 56]Cmd: EDIT PASTE
[2023.01.21-22.23.30:364][867]Cmd: DELETE
[2023.01.21-22.23.30:364][867]Cmd: ACTOR DELETE
[2023.01.21-22.23.30:370][867]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.23.30:384][867]LogUObjectHash: Compacting FUObjectHashTables data took   0.81ms
[2023.01.21-22.23.30:389][867]LogEditorActor: Deleted 1 Actors (0.024 secs)
[2023.01.21-22.27.09:165][ 51]Cmd: EDIT COPY
[2023.01.21-22.27.10:363][104]Cmd: EDIT PASTE
[2023.01.21-22.28.13:309][950]Cmd: DELETE
[2023.01.21-22.28.13:310][950]Cmd: ACTOR DELETE
[2023.01.21-22.28.13:325][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:326][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:327][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:328][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:330][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:331][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:333][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:333][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:334][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:335][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:336][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:337][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:338][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:339][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:340][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:341][950]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.28.13:352][950]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.01.21-22.28.13:356][950]LogEditorActor: Deleted 16 Actors (0.046 secs)
[2023.01.21-22.28.59:954][115]Cmd: EDIT PASTE
[2023.01.21-22.29.06:491][378]Cmd: TRANSACTION UNDO
[2023.01.21-22.29.06:491][378]LogEditorTransaction: Undo Move Elements
[2023.01.21-22.29.06:954][387]Cmd: TRANSACTION UNDO
[2023.01.21-22.29.06:954][387]LogEditorTransaction: Undo Paste
[2023.01.21-22.29.37:009][702]Cmd: DELETE
[2023.01.21-22.29.37:009][702]Cmd: ACTOR DELETE
[2023.01.21-22.29.37:023][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:024][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:025][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:026][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:027][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:029][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:031][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:032][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:033][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:034][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:035][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:036][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:037][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:038][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:039][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:041][702]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172321162 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/2/V3/5KZH1P6Y3RXX17JFM5FY1C.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172320161 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/6/8D/PFP0T61E3K18CMZEW4CXVM.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172319160 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/EI/C3J27E35HP69784ZFMTYZY.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172318159 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/4/7U/KUYYRTZWELZFCB2AXOMPR4.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172317158 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/7/X8/CQ2ZQ2CM0LL36JMNVQG1U2.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172317157 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/2/4A/R05552Z24DOPPI0PS6WG2B.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172315156 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/1Z/K26MPD4WTYT4EVL6PLCUIH.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172314155 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/F6/7P1WGX2D80SVQT6CT6J297.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172312154 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/MJ/XPDS8IQZ6T3CJBCW14BFH7.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172311153 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/E/N4/BS5S7JFOPMBEZL5MGO6CJI.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172310152 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/0/EO/HRJRCAB6WM22C9ZNU1W9GK.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172308151 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/P2/8FPFNIXGVCMW0POYN96D17.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172308150 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/E/PG/9VE4DG1P7XOSTFM8CHFAI1.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172306149 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/OM/JBOAGZHY5ZN7C7BJMH3DFI.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172305148 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/F1/OP26Q97AUUTOVWUS6BDU1J.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172304147 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/6/OM/EO0QCWKSC2DNFS04M5RCU2.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172302146 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/Z7/GWNAMQT2XFBZJHWX3URJ7A.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172301145 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/A/DP/S99O37ZE3N7VFYY108FOKL.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172300144 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/AQ/BBMT7UYXZWIK4PPAPBA300.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172298143 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/1/MX/VWJB3CWWQMEX1XFCHDBZWJ.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172338182 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/3/6Y/I0S6STAH8QIFAN7HKEWLJ4.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172338181 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/E/UX/KE2VT178K2VNSKKC5O61WI.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172337180 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/0/LS/Q15L7GXHEFHYSGGOFZ4ZOX.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172336179 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/9/IO/ELD1RMPQ7IDSOE2Q64YYXU.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172334178 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/6/E0/UCVW3JONDESDCQYEB9G7E8.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172334177 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/4/AL/21OVB8EL610EQWXKQKG50F.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172333176 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/B/X8/NG75L49QRNX77BPOX2TLRL.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172332175 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/1/G9/ZPCUQ3OZGHM7E2BQ6UUJ0Q.PackageMetaData in its package
[2023.01.21-22.29.37:050][702]LogWorldPartition: Actor /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.StaticMeshActor_UAID_38F3AB605D47175F01_1172331174 is unreachable without properly detaching object /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/4/A1/ULFSO1Q20MX0OU0JI76GC9.PackageMetaData in its package
